song,artist,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
I'm Bad,Bo Diddley,6MQvfbWnOoYym2C6ZLblq2,0.787,0.622,1.0,-7.543,1.0,0.179,0.818,0.0,0.334,0.764,111.759,audio_features,6MQvfbWnOoYym2C6ZLblq2,spotify:track:6MQvfbWnOoYym2C6ZLblq2,https://api.spotify.com/v1/tracks/6MQvfbWnOoYym2C6ZLblq2,https://api.spotify.com/v1/audio-analysis/6MQvfbWnOoYym2C6ZLblq2,196720.0,3.0
Who Do You Love - Single Version,Bo Diddley,60Iv2xCKH16q8NvJOZUAat,0.618,0.898,1.0,-6.583,1.0,0.0517,0.933,0.0,0.151,0.629,112.725,audio_features,60Iv2xCKH16q8NvJOZUAat,spotify:track:60Iv2xCKH16q8NvJOZUAat,https://api.spotify.com/v1/tracks/60Iv2xCKH16q8NvJOZUAat,https://api.spotify.com/v1/audio-analysis/60Iv2xCKH16q8NvJOZUAat,148813.0,4.0
Everyday Struggle - 2005 Remaster,The Notorious B.I.G.,3bOvAqhaZNSWpGVIvHEx8B,0.913,0.712,1.0,-6.455,0.0,0.265,0.0643,0.00176,0.117,0.449,96.145,audio_features,3bOvAqhaZNSWpGVIvHEx8B,spotify:track:3bOvAqhaZNSWpGVIvHEx8B,https://api.spotify.com/v1/tracks/3bOvAqhaZNSWpGVIvHEx8B,https://api.spotify.com/v1/audio-analysis/3bOvAqhaZNSWpGVIvHEx8B,319320.0,4.0
Juicy - 2005 Remaster,The Notorious B.I.G.,5ByAIlEEnxYdvpnezg7HTX,0.889,0.818,9.0,-4.639,1.0,0.253,0.47,0.0,0.179,0.782,96.063,audio_features,5ByAIlEEnxYdvpnezg7HTX,spotify:track:5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,302760.0,4.0
Suicidal Thoughts - 2005 Remaster,The Notorious B.I.G.,5k8VqtBhkbAYakV5ZEFYNo,0.604,0.501,5.0,-10.171,0.0,0.425,0.466,9.09e-06,0.091,0.0956,78.61,audio_features,5k8VqtBhkbAYakV5ZEFYNo,spotify:track:5k8VqtBhkbAYakV5ZEFYNo,https://api.spotify.com/v1/tracks/5k8VqtBhkbAYakV5ZEFYNo,https://api.spotify.com/v1/audio-analysis/5k8VqtBhkbAYakV5ZEFYNo,170213.0,4.0
Just Playing (Dreams) - 2005 Remaster,The Notorious B.I.G.,61fT12l0R16DiB9dd4zkfy,0.773,0.668,6.0,-5.007,0.0,0.37,0.5,0.0,0.118,0.674,177.669,audio_features,61fT12l0R16DiB9dd4zkfy,spotify:track:61fT12l0R16DiB9dd4zkfy,https://api.spotify.com/v1/tracks/61fT12l0R16DiB9dd4zkfy,https://api.spotify.com/v1/audio-analysis/61fT12l0R16DiB9dd4zkfy,163480.0,4.0
Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.,2KFg8kjYy0rYjWsXGhEQHN,0.831,0.682,7.0,-5.697,1.0,0.238,0.256,0.0,0.494,0.6,91.771,audio_features,2KFg8kjYy0rYjWsXGhEQHN,spotify:track:2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN,319360.0,4.0
Machine Gun Funk - 2005 Remaster,The Notorious B.I.G.,2bXI4Rbw1D7aVeHWLjn1Lb,0.841,0.738,4.0,-5.325,0.0,0.3,0.102,0.0235,0.0901,0.305,93.725,audio_features,2bXI4Rbw1D7aVeHWLjn1Lb,spotify:track:2bXI4Rbw1D7aVeHWLjn1Lb,https://api.spotify.com/v1/tracks/2bXI4Rbw1D7aVeHWLjn1Lb,https://api.spotify.com/v1/audio-analysis/2bXI4Rbw1D7aVeHWLjn1Lb,255893.0,4.0
Ready to Die - 2005 Remaster,The Notorious B.I.G.,3UQAKY0SUEonxneROvv4jy,0.727,0.831,6.0,-5.713,1.0,0.31,0.0632,3.63e-05,0.487,0.504,84.991,audio_features,3UQAKY0SUEonxneROvv4jy,spotify:track:3UQAKY0SUEonxneROvv4jy,https://api.spotify.com/v1/tracks/3UQAKY0SUEonxneROvv4jy,https://api.spotify.com/v1/audio-analysis/3UQAKY0SUEonxneROvv4jy,264547.0,4.0
Warning - 2005 Remaster,The Notorious B.I.G.,33rsCCLHklTQav9klbpnAi,0.596,0.791,11.0,-7.582,0.0,0.476,0.345,1.42e-05,0.136,0.399,171.919,audio_features,33rsCCLHklTQav9klbpnAi,spotify:track:33rsCCLHklTQav9klbpnAi,https://api.spotify.com/v1/tracks/33rsCCLHklTQav9klbpnAi,https://api.spotify.com/v1/audio-analysis/33rsCCLHklTQav9klbpnAi,220440.0,4.0
Respect - 2005 Remaster,The Notorious B.I.G.,13N31D8yFuN4JeYYR7veY6,0.902,0.597,1.0,-5.814,1.0,0.575,0.197,3.4e-05,0.308,0.219,88.733,audio_features,13N31D8yFuN4JeYYR7veY6,spotify:track:13N31D8yFuN4JeYYR7veY6,https://api.spotify.com/v1/tracks/13N31D8yFuN4JeYYR7veY6,https://api.spotify.com/v1/audio-analysis/13N31D8yFuN4JeYYR7veY6,321293.0,4.0
Big Poppa - 2005 Remaster,The Notorious B.I.G.,2g8HN35AnVGIk7B8yMucww,0.78,0.575,9.0,-7.247,0.0,0.273,0.43,0.0,0.143,0.773,84.492,audio_features,2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747.0,4.0
Hypnotize - 2014 Remaster,The Notorious B.I.G.,7KwZNVEaqikRSBSpyhXK2j,0.901,0.697,9.0,-3.439,1.0,0.28,0.145,0.0,0.287,0.67,93.941,audio_features,7KwZNVEaqikRSBSpyhXK2j,spotify:track:7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,229827.0,4.0
Kick in the Door - 2014 Remaster,The Notorious B.I.G.,0ed6evAMZvewGh4UI9KkVU,0.62,0.854,6.0,-5.578,1.0,0.628,0.103,0.0,0.402,0.671,179.801,audio_features,0ed6evAMZvewGh4UI9KkVU,spotify:track:0ed6evAMZvewGh4UI9KkVU,https://api.spotify.com/v1/tracks/0ed6evAMZvewGh4UI9KkVU,https://api.spotify.com/v1/audio-analysis/0ed6evAMZvewGh4UI9KkVU,286187.0,4.0
I Love The Dough (feat. Jay-Z & Angela Winbush) - 2014 Remaster,The Notorious B.I.G.,2Uvwc7D5rhphlzfBDnpYpU,0.774,0.776,6.0,-5.331,1.0,0.304,0.178,0.0,0.283,0.654,99.071,audio_features,2Uvwc7D5rhphlzfBDnpYpU,spotify:track:2Uvwc7D5rhphlzfBDnpYpU,https://api.spotify.com/v1/tracks/2Uvwc7D5rhphlzfBDnpYpU,https://api.spotify.com/v1/audio-analysis/2Uvwc7D5rhphlzfBDnpYpU,311533.0,4.0
I Love The Dough (feat. Jay-Z & Angela Winbush) - 2014 Remaster,Angela Winbush,2Uvwc7D5rhphlzfBDnpYpU,0.774,0.776,6.0,-5.331,1.0,0.304,0.178,0.0,0.283,0.654,99.071,audio_features,2Uvwc7D5rhphlzfBDnpYpU,spotify:track:2Uvwc7D5rhphlzfBDnpYpU,https://api.spotify.com/v1/tracks/2Uvwc7D5rhphlzfBDnpYpU,https://api.spotify.com/v1/audio-analysis/2Uvwc7D5rhphlzfBDnpYpU,311533.0,4.0
I Love The Dough (feat. Jay-Z & Angela Winbush) - 2014 Remaster,JAY-Z,2Uvwc7D5rhphlzfBDnpYpU,0.774,0.776,6.0,-5.331,1.0,0.304,0.178,0.0,0.283,0.654,99.071,audio_features,2Uvwc7D5rhphlzfBDnpYpU,spotify:track:2Uvwc7D5rhphlzfBDnpYpU,https://api.spotify.com/v1/tracks/2Uvwc7D5rhphlzfBDnpYpU,https://api.spotify.com/v1/audio-analysis/2Uvwc7D5rhphlzfBDnpYpU,311533.0,4.0
What's Beef? - 2014 Remaster,The Notorious B.I.G.,0S736hkRjkdmuvbZuvx1sh,0.698,0.694,9.0,-4.88,1.0,0.198,0.0526,4.73e-06,0.314,0.615,154.845,audio_features,0S736hkRjkdmuvbZuvx1sh,spotify:track:0S736hkRjkdmuvbZuvx1sh,https://api.spotify.com/v1/tracks/0S736hkRjkdmuvbZuvx1sh,https://api.spotify.com/v1/audio-analysis/0S736hkRjkdmuvbZuvx1sh,315360.0,3.0
I Got a Story to Tell - 2014 Remaster,The Notorious B.I.G.,7zfmhBiUvGoHz76NO1d5bZ,0.88,0.813,1.0,-5.589,1.0,0.269,0.227,0.013,0.0581,0.603,94.071,audio_features,7zfmhBiUvGoHz76NO1d5bZ,spotify:track:7zfmhBiUvGoHz76NO1d5bZ,https://api.spotify.com/v1/tracks/7zfmhBiUvGoHz76NO1d5bZ,https://api.spotify.com/v1/audio-analysis/7zfmhBiUvGoHz76NO1d5bZ,283053.0,4.0
Can't Believe You Wanna Leave,Little Richard,0hcIJdHm8QWr0wHLmOaT5c,0.59,0.517,7.0,-6.577,1.0,0.0377,0.691,0.0,0.0686,0.963,83.133,audio_features,0hcIJdHm8QWr0wHLmOaT5c,spotify:track:0hcIJdHm8QWr0wHLmOaT5c,https://api.spotify.com/v1/tracks/0hcIJdHm8QWr0wHLmOaT5c,https://api.spotify.com/v1/audio-analysis/0hcIJdHm8QWr0wHLmOaT5c,145267.0,4.0
Brenda's Got A Baby,2Pac,791YTMSeD7SPGWHLIe61ew,0.67,0.496,5.0,-14.029,0.0,0.0907,0.0275,0.0,0.104,0.713,166.758,audio_features,791YTMSeD7SPGWHLIe61ew,spotify:track:791YTMSeD7SPGWHLIe61ew,https://api.spotify.com/v1/tracks/791YTMSeD7SPGWHLIe61ew,https://api.spotify.com/v1/audio-analysis/791YTMSeD7SPGWHLIe61ew,233467.0,4.0
Ain't It Fun,Rocket From The Tombs,1EqMmVQpjB7sMM5uFVQZns,0.463,0.67,6.0,-4.684,0.0,0.0359,0.452,0.00017,0.105,0.428,110.007,audio_features,1EqMmVQpjB7sMM5uFVQZns,spotify:track:1EqMmVQpjB7sMM5uFVQZns,https://api.spotify.com/v1/tracks/1EqMmVQpjB7sMM5uFVQZns,https://api.spotify.com/v1/audio-analysis/1EqMmVQpjB7sMM5uFVQZns,351359.0,4.0
The Revealing Science of God (Dance of the Dawn),Yes,1PE2aylH88eOpjAOTY3SaC,0.243,0.59,9.0,-9.522,1.0,0.0506,0.311,0.00336,0.111,0.201,158.057,audio_features,1PE2aylH88eOpjAOTY3SaC,spotify:track:1PE2aylH88eOpjAOTY3SaC,https://api.spotify.com/v1/tracks/1PE2aylH88eOpjAOTY3SaC,https://api.spotify.com/v1/audio-analysis/1PE2aylH88eOpjAOTY3SaC,1321360.0,4.0
Song For The Dead,Queens of the Stone Age,66UbHESsyfaXdoxlqVBa1T,0.339,0.933,5.0,-5.733,1.0,0.0723,0.158,0.416,0.397,0.225,106.566,audio_features,66UbHESsyfaXdoxlqVBa1T,spotify:track:66UbHESsyfaXdoxlqVBa1T,https://api.spotify.com/v1/tracks/66UbHESsyfaXdoxlqVBa1T,https://api.spotify.com/v1/audio-analysis/66UbHESsyfaXdoxlqVBa1T,352440.0,4.0
Do It Again,Queens of the Stone Age,6kPM1rdDqqPdPMZSzXNwNV,0.419,0.814,0.0,-5.738,1.0,0.402,0.454,0.00177,0.527,0.345,132.638,audio_features,6kPM1rdDqqPdPMZSzXNwNV,spotify:track:6kPM1rdDqqPdPMZSzXNwNV,https://api.spotify.com/v1/tracks/6kPM1rdDqqPdPMZSzXNwNV,https://api.spotify.com/v1/audio-analysis/6kPM1rdDqqPdPMZSzXNwNV,244840.0,4.0
I'm Designer,Queens of the Stone Age,3DjS3YvziBLYInH4yx4ZgS,0.622,0.83,9.0,-4.777,0.0,0.0734,0.214,8.14e-05,0.077,0.508,120.953,audio_features,3DjS3YvziBLYInH4yx4ZgS,spotify:track:3DjS3YvziBLYInH4yx4ZgS,https://api.spotify.com/v1/tracks/3DjS3YvziBLYInH4yx4ZgS,https://api.spotify.com/v1/audio-analysis/3DjS3YvziBLYInH4yx4ZgS,244267.0,4.0
Joker And The Thief,Wolfmother,7ISL3LO8AWP3fKIXunvqTa,0.264,0.78,0.0,-2.741,1.0,0.0517,0.0452,0.0222,0.376,0.456,155.376,audio_features,7ISL3LO8AWP3fKIXunvqTa,spotify:track:7ISL3LO8AWP3fKIXunvqTa,https://api.spotify.com/v1/tracks/7ISL3LO8AWP3fKIXunvqTa,https://api.spotify.com/v1/audio-analysis/7ISL3LO8AWP3fKIXunvqTa,280467.0,4.0
White Unicorn,Wolfmother,1ME7CDzGQgj5mAy4quOD6e,0.347,0.773,7.0,-4.46,1.0,0.0361,0.000657,0.000862,0.0968,0.367,108.724,audio_features,1ME7CDzGQgj5mAy4quOD6e,spotify:track:1ME7CDzGQgj5mAy4quOD6e,https://api.spotify.com/v1/tracks/1ME7CDzGQgj5mAy4quOD6e,https://api.spotify.com/v1/audio-analysis/1ME7CDzGQgj5mAy4quOD6e,304133.0,4.0
Dimension,Wolfmother,7k5Gji7TdalcU7p0RjIaii,0.484,0.749,11.0,-4.17,0.0,0.0327,0.0186,0.0099,0.436,0.613,142.165,audio_features,7k5Gji7TdalcU7p0RjIaii,spotify:track:7k5Gji7TdalcU7p0RjIaii,https://api.spotify.com/v1/tracks/7k5Gji7TdalcU7p0RjIaii,https://api.spotify.com/v1/audio-analysis/7k5Gji7TdalcU7p0RjIaii,261427.0,4.0
Sundial,Wolfmother,49HMe2IIZBQHVJnz5XQ11U,0.321,0.913,2.0,-4.572,1.0,0.0412,1.09e-05,0.744,0.272,0.397,173.927,audio_features,49HMe2IIZBQHVJnz5XQ11U,spotify:track:49HMe2IIZBQHVJnz5XQ11U,https://api.spotify.com/v1/tracks/49HMe2IIZBQHVJnz5XQ11U,https://api.spotify.com/v1/audio-analysis/49HMe2IIZBQHVJnz5XQ11U,227667.0,4.0
Next Girl,The Black Keys,2UE4m8egf0aREmOi47sDOk,0.383,0.748,1.0,-6.343,0.0,0.0343,0.022,0.00014,0.114,0.255,171.568,audio_features,2UE4m8egf0aREmOi47sDOk,spotify:track:2UE4m8egf0aREmOi47sDOk,https://api.spotify.com/v1/tracks/2UE4m8egf0aREmOi47sDOk,https://api.spotify.com/v1/audio-analysis/2UE4m8egf0aREmOi47sDOk,198213.0,4.0
Strange Times,The Black Keys,0dpNxKXHazvWga4MN6z2rn,0.453,0.819,8.0,-6.374,0.0,0.0329,0.0212,0.000822,0.144,0.699,160.585,audio_features,0dpNxKXHazvWga4MN6z2rn,spotify:track:0dpNxKXHazvWga4MN6z2rn,https://api.spotify.com/v1/tracks/0dpNxKXHazvWga4MN6z2rn,https://api.spotify.com/v1/audio-analysis/0dpNxKXHazvWga4MN6z2rn,190320.0,4.0
I Got Mine,The Black Keys,319zpJMCzpz50Uz0PsjlJN,0.252,0.827,9.0,-6.336,1.0,0.0406,0.0292,0.508,0.173,0.475,157.725,audio_features,319zpJMCzpz50Uz0PsjlJN,spotify:track:319zpJMCzpz50Uz0PsjlJN,https://api.spotify.com/v1/tracks/319zpJMCzpz50Uz0PsjlJN,https://api.spotify.com/v1/audio-analysis/319zpJMCzpz50Uz0PsjlJN,239147.0,4.0
Psychotic Girl,The Black Keys,2mFnxVS2wZpqntPzZB17O1,0.743,0.476,2.0,-8.599,0.0,0.0291,0.458,0.317,0.0691,0.493,80.998,audio_features,2mFnxVS2wZpqntPzZB17O1,spotify:track:2mFnxVS2wZpqntPzZB17O1,https://api.spotify.com/v1/tracks/2mFnxVS2wZpqntPzZB17O1,https://api.spotify.com/v1/audio-analysis/2mFnxVS2wZpqntPzZB17O1,250707.0,4.0
Lies,The Black Keys,7fUC5ML18aWQpU88jSofQu,0.447,0.522,7.0,-8.508,0.0,0.0325,0.601,0.0345,0.149,0.382,138.782,audio_features,7fUC5ML18aWQpU88jSofQu,spotify:track:7fUC5ML18aWQpU88jSofQu,https://api.spotify.com/v1/tracks/7fUC5ML18aWQpU88jSofQu,https://api.spotify.com/v1/audio-analysis/7fUC5ML18aWQpU88jSofQu,239013.0,3.0
Tell Me Something Good,Rufus & Chaka Khan,1OO2Fp9PsnaayiekeXuGJX,0.657,0.546,1.0,-9.738,1.0,0.269,0.616,0.0,0.226,0.757,73.131,audio_features,1OO2Fp9PsnaayiekeXuGJX,spotify:track:1OO2Fp9PsnaayiekeXuGJX,https://api.spotify.com/v1/tracks/1OO2Fp9PsnaayiekeXuGJX,https://api.spotify.com/v1/audio-analysis/1OO2Fp9PsnaayiekeXuGJX,278000.0,4.0
Tell Me Something Good,Chaka Khan,1OO2Fp9PsnaayiekeXuGJX,0.657,0.546,1.0,-9.738,1.0,0.269,0.616,0.0,0.226,0.757,73.131,audio_features,1OO2Fp9PsnaayiekeXuGJX,spotify:track:1OO2Fp9PsnaayiekeXuGJX,https://api.spotify.com/v1/tracks/1OO2Fp9PsnaayiekeXuGJX,https://api.spotify.com/v1/audio-analysis/1OO2Fp9PsnaayiekeXuGJX,278000.0,4.0
The Tracks Of My Tears,Smokey Robinson & The Miracles,3AR9uXc8JbOVfe92kzmJTH,0.488,0.335,7.0,-10.789,1.0,0.0268,0.664,0.0,0.173,0.708,96.333,audio_features,3AR9uXc8JbOVfe92kzmJTH,spotify:track:3AR9uXc8JbOVfe92kzmJTH,https://api.spotify.com/v1/tracks/3AR9uXc8JbOVfe92kzmJTH,https://api.spotify.com/v1/audio-analysis/3AR9uXc8JbOVfe92kzmJTH,174360.0,4.0
The Tears Of A Clown,Smokey Robinson & The Miracles,1T9BMZj3BoFfWddYhyVc79,0.604,0.719,6.0,-10.101,1.0,0.0322,0.299,0.0,0.28,0.96,128.543,audio_features,1T9BMZj3BoFfWddYhyVc79,spotify:track:1T9BMZj3BoFfWddYhyVc79,https://api.spotify.com/v1/tracks/1T9BMZj3BoFfWddYhyVc79,https://api.spotify.com/v1/audio-analysis/1T9BMZj3BoFfWddYhyVc79,181533.0,4.0
Shop Around,The Miracles,5WnukOUaf5QUhdS9mTwVry,0.56,0.647,7.0,-6.787,1.0,0.0301,0.662,0.0,0.635,0.896,132.433,audio_features,5WnukOUaf5QUhdS9mTwVry,spotify:track:5WnukOUaf5QUhdS9mTwVry,https://api.spotify.com/v1/tracks/5WnukOUaf5QUhdS9mTwVry,https://api.spotify.com/v1/audio-analysis/5WnukOUaf5QUhdS9mTwVry,171187.0,4.0
Baby I Need Your Loving,Four Tops,3aCbwWCYCT3MJjZeUnlcp4,0.632,0.686,0.0,-6.116,0.0,0.0395,0.437,0.0,0.193,0.65,121.414,audio_features,3aCbwWCYCT3MJjZeUnlcp4,spotify:track:3aCbwWCYCT3MJjZeUnlcp4,https://api.spotify.com/v1/tracks/3aCbwWCYCT3MJjZeUnlcp4,https://api.spotify.com/v1/audio-analysis/3aCbwWCYCT3MJjZeUnlcp4,166027.0,4.0
We Can Fuck,Prince,11I2LXtHmkB6ehzz8HbTR9,0.636,0.857,2.0,-6.474,1.0,0.0482,0.00824,0.0129,0.314,0.731,109.715,audio_features,11I2LXtHmkB6ehzz8HbTR9,spotify:track:11I2LXtHmkB6ehzz8HbTR9,https://api.spotify.com/v1/tracks/11I2LXtHmkB6ehzz8HbTR9,https://api.spotify.com/v1/audio-analysis/11I2LXtHmkB6ehzz8HbTR9,617547.0,4.0
Wonderful Ass,Prince,7dpa21Wahi4wdyaKldj4Ti,0.79,0.82,8.0,-6.89,0.0,0.0704,0.0473,5.21e-05,0.0447,0.835,103.932,audio_features,7dpa21Wahi4wdyaKldj4Ti,spotify:track:7dpa21Wahi4wdyaKldj4Ti,https://api.spotify.com/v1/tracks/7dpa21Wahi4wdyaKldj4Ti,https://api.spotify.com/v1/audio-analysis/7dpa21Wahi4wdyaKldj4Ti,384227.0,4.0
Sexy Dancer,Prince,3KgByVmDzMkOXwtbqbqjBn,0.838,0.561,0.0,-13.205,1.0,0.0606,0.00177,0.258,0.0536,0.633,121.131,audio_features,3KgByVmDzMkOXwtbqbqjBn,spotify:track:3KgByVmDzMkOXwtbqbqjBn,https://api.spotify.com/v1/tracks/3KgByVmDzMkOXwtbqbqjBn,https://api.spotify.com/v1/audio-analysis/3KgByVmDzMkOXwtbqbqjBn,258613.0,4.0
Still Waiting,Prince,5Fw92tQZz532B0n1LSWP2i,0.741,0.234,7.0,-15.87,1.0,0.0754,0.337,7.22e-06,0.0469,0.393,77.802,audio_features,5Fw92tQZz532B0n1LSWP2i,spotify:track:5Fw92tQZz532B0n1LSWP2i,https://api.spotify.com/v1/tracks/5Fw92tQZz532B0n1LSWP2i,https://api.spotify.com/v1/audio-analysis/5Fw92tQZz532B0n1LSWP2i,255493.0,4.0
Moonbeam Levels,Prince,4i209ifm3SMgm9AQy8aMTY,0.605,0.506,11.0,-10.297,1.0,0.0403,0.632,8.75e-06,0.105,0.509,76.095,audio_features,4i209ifm3SMgm9AQy8aMTY,spotify:track:4i209ifm3SMgm9AQy8aMTY,https://api.spotify.com/v1/tracks/4i209ifm3SMgm9AQy8aMTY,https://api.spotify.com/v1/audio-analysis/4i209ifm3SMgm9AQy8aMTY,246040.0,4.0
Gigolos Get Lonely Too,The Time,0CSjMXDSJj5010AGSOqjpa,0.618,0.476,11.0,-12.689,0.0,0.106,0.38,9.25e-06,0.0359,0.624,86.691,audio_features,0CSjMXDSJj5010AGSOqjpa,spotify:track:0CSjMXDSJj5010AGSOqjpa,https://api.spotify.com/v1/tracks/0CSjMXDSJj5010AGSOqjpa,https://api.spotify.com/v1/audio-analysis/0CSjMXDSJj5010AGSOqjpa,281707.0,4.0
The Bird,The Time,7o8UELQiECaSiVBztJTRij,0.675,0.548,6.0,-15.277,1.0,0.0907,0.0529,0.0216,0.784,0.453,128.837,audio_features,7o8UELQiECaSiVBztJTRij,spotify:track:7o8UELQiECaSiVBztJTRij,https://api.spotify.com/v1/tracks/7o8UELQiECaSiVBztJTRij,https://api.spotify.com/v1/audio-analysis/7o8UELQiECaSiVBztJTRij,464333.0,4.0
Jungle Love,The Time,0QUpBXTOdB4JJyTGFN6dH1,0.761,0.641,8.0,-13.466,0.0,0.0445,0.0713,0.0269,0.483,0.822,119.61,audio_features,0QUpBXTOdB4JJyTGFN6dH1,spotify:track:0QUpBXTOdB4JJyTGFN6dH1,https://api.spotify.com/v1/tracks/0QUpBXTOdB4JJyTGFN6dH1,https://api.spotify.com/v1/audio-analysis/0QUpBXTOdB4JJyTGFN6dH1,333360.0,4.0
The Walk,The Time,1DUYBNspvn1hpHoYG48sSB,0.875,0.521,1.0,-12.58,0.0,0.112,0.183,9.6e-05,0.139,0.748,115.173,audio_features,1DUYBNspvn1hpHoYG48sSB,spotify:track:1DUYBNspvn1hpHoYG48sSB,https://api.spotify.com/v1/tracks/1DUYBNspvn1hpHoYG48sSB,https://api.spotify.com/v1/audio-analysis/1DUYBNspvn1hpHoYG48sSB,571653.0,4.0
Ice Cream Castles,The Time,1aJXkcTZKE5e60CbtTajrj,0.804,0.57,2.0,-12.482,1.0,0.0568,0.0075,0.036,0.201,0.621,116.759,audio_features,1aJXkcTZKE5e60CbtTajrj,spotify:track:1aJXkcTZKE5e60CbtTajrj,https://api.spotify.com/v1/tracks/1aJXkcTZKE5e60CbtTajrj,https://api.spotify.com/v1/audio-analysis/1aJXkcTZKE5e60CbtTajrj,451667.0,4.0
The Stick,The Time,7Kj2k2wPvhR2saRSgj8tKz,0.877,0.329,11.0,-18.77,1.0,0.0935,0.00203,0.138,0.0631,0.86,116.398,audio_features,7Kj2k2wPvhR2saRSgj8tKz,spotify:track:7Kj2k2wPvhR2saRSgj8tKz,https://api.spotify.com/v1/tracks/7Kj2k2wPvhR2saRSgj8tKz,https://api.spotify.com/v1/audio-analysis/7Kj2k2wPvhR2saRSgj8tKz,502107.0,4.0
Wild and Loose,The Time,5kX0booOggm8Rnx5KfwUUY,0.759,0.735,0.0,-11.62,1.0,0.0652,0.0718,0.000137,0.266,0.802,119.399,audio_features,5kX0booOggm8Rnx5KfwUUY,spotify:track:5kX0booOggm8Rnx5KfwUUY,https://api.spotify.com/v1/tracks/5kX0booOggm8Rnx5KfwUUY,https://api.spotify.com/v1/audio-analysis/5kX0booOggm8Rnx5KfwUUY,452173.0,4.0
The Dance Electric - Extended Version,André Cymone,4HF3DxmRwimJPlUqB7Z4fh,0.835,0.856,4.0,-8.628,0.0,0.079,0.0394,0.0103,0.153,0.565,112.269,audio_features,4HF3DxmRwimJPlUqB7Z4fh,spotify:track:4HF3DxmRwimJPlUqB7Z4fh,https://api.spotify.com/v1/tracks/4HF3DxmRwimJPlUqB7Z4fh,https://api.spotify.com/v1/audio-analysis/4HF3DxmRwimJPlUqB7Z4fh,623880.0,4.0
Noon Rendezvous,Sheila E.,0uI1zR3r6FTjcC1yvJzoBd,0.842,0.241,6.0,-14.798,1.0,0.0605,0.253,0.00327,0.0856,0.538,116.887,audio_features,0uI1zR3r6FTjcC1yvJzoBd,spotify:track:0uI1zR3r6FTjcC1yvJzoBd,https://api.spotify.com/v1/tracks/0uI1zR3r6FTjcC1yvJzoBd,https://api.spotify.com/v1/audio-analysis/0uI1zR3r6FTjcC1yvJzoBd,235973.0,4.0
The Glamorous Life,Sheila E.,179SfVFJ0ZN41toTxnpgRD,0.759,0.675,3.0,-14.366,0.0,0.0422,0.0261,0.0341,0.431,0.866,127.522,audio_features,179SfVFJ0ZN41toTxnpgRD,spotify:track:179SfVFJ0ZN41toTxnpgRD,https://api.spotify.com/v1/tracks/179SfVFJ0ZN41toTxnpgRD,https://api.spotify.com/v1/audio-analysis/179SfVFJ0ZN41toTxnpgRD,543560.0,4.0
A Love Bizarre,Sheila E.,5R6ol4f8WCUCWNrB7Ymf99,0.768,0.612,1.0,-13.381,1.0,0.0454,0.0217,0.0239,0.0513,0.878,113.798,audio_features,5R6ol4f8WCUCWNrB7Ymf99,spotify:track:5R6ol4f8WCUCWNrB7Ymf99,https://api.spotify.com/v1/tracks/5R6ol4f8WCUCWNrB7Ymf99,https://api.spotify.com/v1/audio-analysis/5R6ol4f8WCUCWNrB7Ymf99,738053.0,4.0
Waterfall,Wendy & Lisa,0i6vxP7VXmi1pIepsIkydF,0.661,0.8,6.0,-9.244,1.0,0.0359,0.0897,0.000152,0.0535,0.879,119.159,audio_features,0i6vxP7VXmi1pIepsIkydF,spotify:track:0i6vxP7VXmi1pIepsIkydF,https://api.spotify.com/v1/tracks/0i6vxP7VXmi1pIepsIkydF,https://api.spotify.com/v1/audio-analysis/0i6vxP7VXmi1pIepsIkydF,301907.0,4.0
,,3eLUBc0piN6rJGHmG4HaFy,0.941,0.415,0.0,-13.531,1.0,0.168,0.0747,0.0076,0.0995,0.91,117.321,audio_features,3eLUBc0piN6rJGHmG4HaFy,spotify:track:3eLUBc0piN6rJGHmG4HaFy,https://api.spotify.com/v1/tracks/3eLUBc0piN6rJGHmG4HaFy,https://api.spotify.com/v1/audio-analysis/3eLUBc0piN6rJGHmG4HaFy,316027.0,4.0
